Tensorflow
1.3148176706925312e-12,0.0006783534913355671,0.00014746932777200597,1.3355547336781896e-06,0.49532337019869294,0.0005326140020946521,2.942032576065623e-06,0.0033621324225874966,0.00210235108148986,0.4978494318874029
Original
1.3148176706925453e-12,0.0006783534913355671,0.0001474693277720062,1.3355547336781896e-06,0.49532337019869294,0.0005326140020946521,2.9420325760656336e-06,0.0033621324225874966,0.00210235108148986,0.4978494318874029
Ascend
1.314817670692541e-12,0.0006783534913355672,0.00014746932777200627,1.3355547336781852e-06,0.49532337019869305,0.0005326140020946522,2.9420325760656344e-06,0.0033621324225874853,0.0021023510814898606,0.497849431887403
Descend
1.3148176706925312e-12,0.0006783534913355671,0.00014746932777200597,1.3355547336781873e-06,0.49532337019869294,0.0005326140020946521,2.942032576065628e-06,0.0033621324225874966,0.00210235108148986,0.4978494318874029
Random1
1.3148176706925221e-12,0.0006783534913355672,0.000147469327772006,1.33555473367819e-06,0.49532337019869127,0.0005326140020946523,2.9420325760656234e-06,0.003362132422587497,0.0021023510814898606,0.49784943188740477
Random2
1.3148176706925407e-12,0.0006783534913355671,0.00014746932777200675,1.335554733678185e-06,0.49532337019869294,0.000532614002094654,2.9420325760656336e-06,0.0033621324225874966,0.002102351081489868,0.4978494318874029
Random3
1.3148176706925407e-12,0.0006783534913355671,0.00014746932777200675,1.3355547336781896e-06,0.49532337019869294,0.0005326140020946521,2.9420325760656336e-06,0.0033621324225874966,0.00210235108148986,0.4978494318874029
Random4
1.3148176706925362e-12,0.0006783534913355672,0.00014746932777200654,1.3355547336781852e-06,0.49532337019869305,0.0005326140020946522,2.9420325760656344e-06,0.0033621324225874853,0.0021023510814898606,0.497849431887403
Random5
1.3148176706925362e-12,0.0006783534913355648,0.00014746932777200575,1.3355547336781875e-06,0.49532337019869305,0.0005326140020946522,2.9420325760656133e-06,0.0033621324225874853,0.0021023510814898606,0.497849431887403
Random6
