image_id,raw_range,eft_range
0,1.3500311979441904e-13,0.0
1,3.552713678800501e-14,0.0
2,8.526512829121202e-14,0.0
3,1.1368683772161603e-13,0.0
4,9.947598300641403e-14,0.0
5,1.1368683772161603e-13,0.0
6,1.1013412404281553e-13,0.0
7,9.947598300641403e-14,0.0
8,2.1316282072803006e-13,0.0
9,1.7408297026122455e-13,1.7763568394002505e-15
10,1.1368683772161603e-13,0.0
11,1.4921397450962104e-13,0.0
12,1.1368683772161603e-13,0.0
13,9.947598300641403e-14,0.0
14,9.947598300641403e-14,0.0
15,1.4210854715202004e-13,0.0
16,1.2789769243681803e-13,8.881784197001252e-16
17,1.7053025658242404e-13,0.0
18,1.5631940186722204e-13,0.0
19,5.684341886080802e-14,0.0
20,1.2256862191861728e-13,8.881784197001252e-16
21,1.1368683772161603e-13,0.0
22,1.9895196601282805e-13,0.0
23,1.2789769243681803e-13,0.0
24,4.973799150320701e-14,0.0
25,1.1368683772161603e-13,0.0
26,1.7053025658242404e-13,0.0
27,7.815970093361102e-14,0.0
28,1.1368683772161603e-13,0.0
29,5.684341886080802e-14,0.0
30,9.237055564881302e-14,0.0
31,5.684341886080802e-14,0.0
32,7.815970093361102e-14,0.0
33,5.684341886080802e-14,0.0
34,2.1316282072803006e-13,0.0
35,4.263256414560601e-14,0.0
36,1.4210854715202004e-13,0.0
37,4.973799150320701e-14,0.0
38,5.684341886080802e-14,0.0
39,1.2789769243681803e-13,0.0
40,4.973799150320701e-14,0.0
41,1.1368683772161603e-13,0.0
42,9.947598300641403e-14,0.0
43,6.217248937900877e-14,0.0
44,8.526512829121202e-14,0.0
45,9.947598300641403e-14,0.0
46,1.5631940186722204e-13,0.0
47,7.460698725481052e-14,0.0
48,1.1723955140041653e-13,0.0
49,4.973799150320701e-14,0.0
50,9.237055564881302e-14,0.0
51,1.2789769243681803e-13,0.0
52,1.7053025658242404e-13,0.0
53,7.815970093361102e-14,0.0
54,2.5579538487363607e-13,0.0
55,1.1368683772161603e-13,0.0
56,1.5631940186722204e-13,0.0
57,9.237055564881302e-14,0.0
58,1.2789769243681803e-13,0.0
59,1.4210854715202004e-13,0.0
60,2.8421709430404007e-13,0.0
61,9.237055564881302e-14,0.0
62,7.105427357601002e-14,0.0
63,7.105427357601002e-14,0.0
64,2.8421709430404007e-13,0.0
65,4.973799150320701e-14,8.881784197001252e-16
66,1.5631940186722204e-13,0.0
67,1.2789769243681803e-13,0.0
68,9.237055564881302e-14,0.0
69,1.5631940186722204e-13,0.0
70,1.7053025658242404e-13,0.0
71,1.7053025658242404e-13,0.0
72,7.460698725481052e-14,0.0
73,1.4921397450962104e-13,0.0
