image_id,raw_range,eft_range
0,3.4332275e-05,0.0
1,1.7166138e-05,0.0
2,6.484985e-05,0.0
3,8.010864e-05,0.0
4,3.0517578e-05,0.0
5,6.484985e-05,0.0
6,2.670288e-05,0.0
7,2.861023e-05,0.0
8,6.2942505e-05,0.0
9,4.5776367e-05,0.0
10,9.1552734e-05,0.0
11,3.8146973e-05,0.0
12,3.0517578e-05,0.0
13,5.722046e-05,0.0
14,7.6293945e-05,0.0
15,3.8146973e-05,0.0
16,3.1471252e-05,0.0
17,2.670288e-05,0.0
18,1.7166138e-05,0.0
19,1.9073486e-05,0.0
20,4.5776367e-05,1.9073486e-06
21,5.340576e-05,0.0
22,5.340576e-05,0.0
23,4.9591064e-05,0.0
24,2.2888184e-05,0.0
25,7.6293945e-05,0.0
26,2.670288e-05,0.0
27,3.4332275e-05,0.0
28,9.1552734e-05,7.6293945e-06
29,5.340576e-05,0.0
30,4.196167e-05,0.0
31,6.1035156e-05,0.0
32,3.0517578e-05,0.0
33,4.196167e-05,0.0
34,3.8146973e-05,0.0
35,0.000102996826,0.0
36,2.861023e-05,0.0
37,5.340576e-05,0.0
38,9.536743e-06,0.0
39,6.866455e-05,0.0
40,4.5776367e-05,0.0
41,2.670288e-05,0.0
42,2.2888184e-05,0.0
43,1.04904175e-05,0.0
44,2.670288e-05,0.0
45,4.5776367e-05,0.0
46,5.340576e-05,0.0
47,1.5258789e-05,0.0
48,3.4332275e-05,0.0
49,2.670288e-05,0.0
50,5.340576e-05,0.0
51,2.0980835e-05,0.0
52,3.4332275e-05,1.9073486e-06
53,3.4332275e-05,0.0
54,7.6293945e-05,0.0
55,3.194809e-05,0.0
56,3.8146973e-05,0.0
57,4.9591064e-05,0.0
58,3.0517578e-05,0.0
59,5.531311e-05,0.0
60,6.1035156e-05,0.0
61,2.3841858e-05,0.0
62,1.9073486e-05,4.7683716e-07
63,2.2888184e-05,0.0
64,4.5776367e-05,0.0
65,9.536743e-06,0.0
66,4.196167e-05,0.0
67,3.4332275e-05,0.0
68,3.8146973e-05,0.0
69,6.1035156e-05,0.0
70,5.340576e-05,0.0
71,0.00012207031,0.0
72,0.00011444092,3.8146973e-06
73,4.196167e-05,0.0
74,6.866455e-05,0.0
75,3.4332275e-05,0.0
76,3.0517578e-05,0.0
77,4.386902e-05,0.0
78,1.9073486e-05,0.0
79,3.8146973e-05,0.0
80,2.2888184e-05,0.0
81,5.531311e-05,0.0
82,2.0980835e-05,0.0
83,3.0517578e-05,0.0
84,3.0517578e-05,0.0
85,3.4332275e-05,0.0
86,3.4332275e-05,0.0
87,1.9073486e-05,0.0
88,6.866455e-05,0.0
89,8.773804e-05,0.0
90,2.670288e-05,0.0
91,4.9591064e-05,0.0
92,2.0980835e-05,0.0
93,4.5776367e-05,0.0
94,8.392334e-05,0.0
95,3.2424927e-05,0.0
96,3.8146973e-05,1.9073486e-06
97,3.8146973e-05,0.0
98,5.340576e-05,0.0
99,4.5776367e-05,0.0
100,3.4332275e-05,0.0
101,7.6293945e-05,0.0
102,6.1035156e-05,0.0
103,3.4332275e-05,0.0
104,3.4332275e-05,0.0
105,2.4795532e-05,0.0
106,0.00010681152,0.0
107,4.863739e-05,0.0
108,3.0517578e-05,0.0
109,2.2888184e-05,0.0
110,3.8146973e-05,0.0
111,3.4809113e-05,0.0
112,5.340576e-05,0.0
113,3.0517578e-05,0.0
114,4.196167e-05,0.0
115,2.0980835e-05,0.0
116,2.2888184e-05,0.0
117,3.0517578e-05,0.0
118,2.2888184e-05,0.0
119,2.670288e-05,0.0
120,5.340576e-05,0.0
121,1.5258789e-05,0.0
122,2.670288e-05,0.0
123,4.196167e-05,0.0
124,4.196167e-05,0.0
125,1.9073486e-05,0.0
126,6.866455e-05,0.0
127,8.010864e-05,0.0
128,2.861023e-05,0.0
129,4.5776367e-05,0.0
130,5.340576e-05,0.0
131,7.6293945e-05,0.0
132,5.340576e-05,0.0
133,5.722046e-05,0.0
134,3.4332275e-05,0.0
135,9.918213e-05,0.0
136,3.8146973e-05,0.0
137,5.722046e-05,0.0
138,7.6293945e-05,0.0
139,3.0517578e-05,0.0
140,2.861023e-05,0.0
141,3.8146973e-05,0.0
142,1.335144e-05,0.0
143,6.1035156e-05,0.0
144,3.8146973e-05,0.0
145,6.866455e-05,0.0
146,2.670288e-05,0.0
147,2.2888184e-05,0.0
148,4.5776367e-05,0.0
149,1.9073486e-05,0.0
150,3.0517578e-05,1.9073486e-06
151,3.33786e-05,9.536743e-07
152,3.4332275e-05,0.0
153,2.0980835e-05,0.0
154,6.1035156e-05,0.0
155,4.5776367e-05,0.0
156,6.1035156e-05,0.0
157,4.5776367e-05,0.0
158,1.7166138e-05,0.0
159,1.5258789e-05,0.0
160,2.0980835e-05,0.0
161,7.6293945e-05,0.0
162,6.866455e-05,0.0
163,3.8146973e-05,0.0
164,4.5776367e-05,0.0
165,6.866455e-05,0.0
166,3.8146973e-05,0.0
167,8.392334e-05,0.0
168,7.6293945e-05,0.0
169,1.9073486e-05,0.0
170,1.9073486e-05,0.0
171,3.4332275e-05,0.0
172,1.7166138e-05,0.0
173,4.196167e-05,0.0
174,1.1444092e-05,0.0
175,1.5258789e-05,0.0
176,6.1035156e-05,0.0
177,2.002716e-05,0.0
178,7.6293945e-05,0.0
179,3.8146973e-05,0.0
180,6.1035156e-05,0.0
181,3.4332275e-05,0.0
182,2.2888184e-05,0.0
183,0.00010681152,0.0
184,2.2888184e-05,0.0
185,2.670288e-05,0.0
186,2.4795532e-05,0.0
187,4.196167e-05,0.0
188,9.1552734e-05,0.0
189,5.340576e-05,0.0
190,5.1498413e-05,0.0
191,5.340576e-05,0.0
192,0.00011444092,0.0
193,2.0980835e-05,0.0
194,8.010864e-05,0.0
195,7.6293945e-06,0.0
