Tensorflow
1.3245400504071097e-12,0.0006816225911953837,0.00014817242907121228,1.3322224682730763e-06,0.49657847906273583,0.0005328929138325063,2.962880817700736e-06,0.00336723307397952,0.002108825761839165,0.49657847906273583
Original
1.324540050407147e-12,0.0006816225911953885,0.00014817242907121358,1.332222468273088e-06,0.49657847906273583,0.00053289291383251,2.962880817700773e-06,0.0033672330739795316,0.002108825761839188,0.49657847906273583
Ascend
1.324540050407112e-12,0.0006816225911953826,0.00014817242907121198,1.3322224682730761e-06,0.49657847906273495,0.0005328929138325071,2.962880817700736e-06,0.0033672330739795138,0.002108825761839169,0.4965784790627367
Descend
1.3245400504070954e-12,0.0006816225911953814,0.00014817242907121174,1.3322224682730691e-06,0.49657847906273583,0.0005328929138325063,2.962880817700715e-06,0.0033672330739795077,0.002108825761839165,0.49657847906273583
Random1
1.3245400504071166e-12,0.0006816225911953826,0.00014817242907121225,1.3322224682730738e-06,0.49657847906273495,0.0005328929138325071,2.962880817700736e-06,0.0033672330739795138,0.002108825761839169,0.4965784790627367
Random2
1.3245400504071166e-12,0.0006816225911953826,0.00014817242907121225,1.3322224682730761e-06,0.49657847906273495,0.0005328929138325071,2.9628808177007307e-06,0.0033672330739795138,0.002108825761839169,0.4965784790627367
Random3
1.3245400504071332e-12,0.0006816225911953885,0.00014817242907121304,1.3322224682730857e-06,0.49657847906273583,0.00053289291383251,2.9628808177007624e-06,0.0033672330739795316,0.0021088257618391802,0.49657847906273583
Random4
1.3245400504071071e-12,0.0006816225911953826,0.00014817242907121225,1.3322224682730738e-06,0.49657847906273495,0.0005328929138325052,2.962880817700736e-06,0.0033672330739795138,0.002108825761839169,0.4965784790627367
Random5
1.3245400504071237e-12,0.0006816225911953862,0.00014817242907121304,1.3322224682730787e-06,0.49657847906273583,0.000532892913832508,2.9628808177007574e-06,0.0033672330739795316,0.0021088257618391802,0.49657847906273583
Random6
1.3245400504071215e-12,0.0006816225911953874,0.0001481724290712128,1.3322224682730787e-06,0.49657847906273495,0.000532892913832509,2.9628808177007574e-06,0.003367233073979526,0.0021088257618391767,0.4965784790627367
Random7
1.3245400504071097e-12,0.0006816225911953862,0.0001481724290712128,1.3322224682730738e-06,0.49657847906273583,0.000532892913832508,2.9628808177007464e-06,0.00336723307397952,0.002108825761839173,0.49657847906273583
Random8
1.3245400504071097e-12,0.0006816225911953837,0.00014817242907121228,1.3322224682730763e-06,0.49657847906273583,0.0005328929138325063,2.962880817700736e-06,0.00336723307397952,0.002108825761839173,0.49657847906273583
Random9
