image_id,raw_range,eft_range
0,1.3500311979441904e-13,0.0
1,5.684341886080802e-14,0.0
2,8.526512829121202e-14,0.0
3,1.0658141036401503e-13,0.0
4,9.947598300641403e-14,0.0
5,1.1368683772161603e-13,0.0
6,1.1013412404281553e-13,0.0
7,9.237055564881302e-14,0.0
8,1.8474111129762605e-13,0.0
9,1.8118839761882555e-13,1.7763568394002505e-15
10,1.1368683772161603e-13,0.0
11,1.3500311979441904e-13,0.0
12,1.0658141036401503e-13,0.0
13,9.947598300641403e-14,0.0
14,9.237055564881302e-14,0.0
15,1.3500311979441904e-13,0.0
16,9.947598300641403e-14,8.881784197001252e-16
17,1.7053025658242404e-13,0.0
18,1.4210854715202004e-13,0.0
19,5.684341886080802e-14,0.0
20,1.1191048088221578e-13,8.881784197001252e-16
21,1.2789769243681803e-13,0.0
22,1.9895196601282805e-13,0.0
23,1.4210854715202004e-13,0.0
24,5.684341886080802e-14,0.0
25,9.237055564881302e-14,0.0
26,1.9895196601282805e-13,0.0
27,7.815970093361102e-14,0.0
28,1.2789769243681803e-13,0.0
29,5.684341886080802e-14,0.0
30,9.947598300641403e-14,0.0
31,4.973799150320701e-14,0.0
32,7.815970093361102e-14,0.0
33,7.105427357601002e-14,0.0
34,2.2737367544323206e-13,0.0
35,4.973799150320701e-14,0.0
36,1.5631940186722204e-13,0.0
37,4.973799150320701e-14,0.0
38,5.639932965095795e-14,0.0
39,9.947598300641403e-14,0.0
40,4.263256414560601e-14,0.0
41,1.2789769243681803e-13,0.0
42,9.947598300641403e-14,0.0
43,5.861977570020827e-14,0.0
44,8.526512829121202e-14,0.0
45,1.1368683772161603e-13,0.0
46,1.4477308241112041e-13,0.0
47,8.526512829121202e-14,0.0
48,1.1368683772161603e-13,0.0
49,5.684341886080802e-14,0.0
50,1.1368683772161603e-13,0.0
51,1.1368683772161603e-13,0.0
52,1.2789769243681803e-13,0.0
53,7.815970093361102e-14,0.0
54,2.8421709430404007e-13,0.0
55,1.1368683772161603e-13,0.0
56,1.2789769243681803e-13,0.0
57,9.947598300641403e-14,0.0
58,1.2789769243681803e-13,0.0
59,1.3500311979441904e-13,0.0
60,3.126388037344441e-13,0.0
61,8.526512829121202e-14,0.0
62,7.105427357601002e-14,0.0
63,7.815970093361102e-14,0.0
64,2.8421709430404007e-13,0.0
65,4.796163466380676e-14,8.881784197001252e-16
66,1.7053025658242404e-13,0.0
67,1.1368683772161603e-13,0.0
68,7.815970093361102e-14,0.0
69,1.4210854715202004e-13,0.0
70,1.8474111129762605e-13,0.0
71,1.7053025658242404e-13,0.0
72,8.348877145181177e-14,0.0
73,1.4210854715202004e-13,0.0
74,6.394884621840902e-14,0.0
75,1.7053025658242404e-13,0.0
76,5.684341886080802e-14,0.0
77,1.2079226507921703e-13,0.0
78,1.2789769243681803e-13,8.881784197001252e-16
79,1.9895196601282805e-13,0.0
80,1.4210854715202004e-13,0.0
81,9.947598300641403e-14,0.0
82,7.815970093361102e-14,0.0
83,1.2789769243681803e-13,0.0
84,7.105427357601002e-14,0.0
85,1.2079226507921703e-13,0.0
86,1.4210854715202004e-13,0.0
87,9.947598300641403e-14,0.0
88,2.5579538487363607e-13,0.0
89,8.526512829121202e-14,0.0
90,4.973799150320701e-14,0.0
91,1.5631940186722204e-13,0.0
92,8.526512829121202e-14,0.0
93,1.2079226507921703e-13,0.0
94,7.815970093361102e-14,0.0
95,1.2789769243681803e-13,0.0
96,4.618527782440651e-14,0.0
97,1.9895196601282805e-13,0.0
98,7.105427357601002e-14,0.0
99,1.2079226507921703e-13,0.0
100,1.4210854715202004e-13,0.0
101,1.1368683772161603e-13,0.0
102,2.5579538487363607e-13,0.0
103,7.815970093361102e-14,0.0
104,3.552713678800501e-14,0.0
105,8.526512829121202e-14,0.0
106,6.927791673660977e-14,0.0
107,9.237055564881302e-14,0.0
108,8.526512829121202e-14,8.881784197001252e-16
109,6.750155989720952e-14,0.0
110,9.947598300641403e-14,0.0
111,1.1368683772161603e-13,4.440892098500626e-16
112,5.684341886080802e-14,0.0
113,1.1368683772161603e-13,0.0
114,1.5631940186722204e-13,0.0
115,7.105427357601002e-14,8.881784197001252e-16
116,4.973799150320701e-14,0.0
117,1.2079226507921703e-13,0.0
