Original
10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Ascend
10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Descend
10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random1
Raw:10.590622,20.705938,20.582624,11.092932,37.856182,25.03496,23.565235,21.64731,15.954845,29.830544
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random2
Raw:10.590623,20.705942,20.582626,11.092934,37.856186,25.034964,23.565237,21.647312,15.954847,29.830547
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random3
Raw:10.590622,20.705938,20.582624,11.092932,37.856182,25.03496,23.565235,21.64731,15.954845,29.830544
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random4
Raw:10.590623,20.705942,20.582626,11.092934,37.856186,25.034964,23.565237,21.647312,15.954847,29.830547
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random5
Raw:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random6
Raw:10.590622,20.705938,20.582624,11.092932,37.856182,25.03496,23.565235,21.64731,15.954845,29.830544
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random7
Raw:10.590625,20.705946,20.58263,11.092936,37.856194,25.034967,23.565243,21.647316,15.95485,29.830553
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random8
Raw:10.590625,20.705946,20.58263,11.092936,37.856194,25.034967,23.565243,21.647316,15.95485,29.830553
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random9
Raw:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random10
Raw:10.590627,20.705948,20.582632,11.0929365,37.856197,25.034971,23.565245,21.647318,15.954852,29.830557
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random11
Raw:10.590627,20.705948,20.582632,11.0929365,37.856197,25.034971,23.565245,21.647318,15.954852,29.830557
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random12
Raw:10.590622,20.705938,20.582624,11.092932,37.856182,25.03496,23.565235,21.64731,15.954845,29.830544
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random13
Raw:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random14
Raw:10.590625,20.705946,20.58263,11.092936,37.856194,25.034967,23.565243,21.647316,15.95485,29.830553
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random15
Raw:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random16
Raw:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random17
Raw:10.590622,20.705938,20.582624,11.092932,37.856182,25.03496,23.565235,21.64731,15.954845,29.830544
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random18
Raw:10.590623,20.705942,20.582626,11.092934,37.856186,25.034964,23.565237,21.647312,15.954847,29.830547
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random19
Raw:10.590623,20.705942,20.582626,11.092934,37.856186,25.034964,23.565237,21.647312,15.954847,29.830547
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random20
Raw:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random21
Raw:10.590627,20.705948,20.582632,11.0929365,37.856197,25.034971,23.565245,21.647318,15.954852,29.830557
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random22
Raw:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random23
Raw:10.590627,20.705948,20.582632,11.0929365,37.856197,25.034971,23.565245,21.647318,15.954852,29.830557
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random24
Raw:10.590623,20.705942,20.582626,11.092934,37.856186,25.034964,23.565237,21.647312,15.954847,29.830547
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random25
Raw:10.590623,20.705942,20.582626,11.092934,37.856186,25.034964,23.565237,21.647312,15.954847,29.830547
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random26
Raw:10.590625,20.705946,20.58263,11.092936,37.856194,25.034967,23.565243,21.647316,15.95485,29.830553
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random27
Raw:10.590623,20.705942,20.582626,11.092934,37.856186,25.034964,23.565237,21.647312,15.954847,29.830547
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random28
Raw:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random29
Raw:10.590627,20.705948,20.582632,11.0929365,37.856197,25.034971,23.565245,21.647318,15.954852,29.830557
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random30
Raw:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random31
Raw:10.590622,20.705938,20.582624,11.092932,37.856182,25.03496,23.565235,21.64731,15.954845,29.830544
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random32
Raw:10.590623,20.705942,20.582626,11.092934,37.856186,25.034964,23.565237,21.647312,15.954847,29.830547
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random33
Raw:10.590623,20.705942,20.582626,11.092934,37.856186,25.034964,23.565237,21.647312,15.954847,29.830547
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random34
Raw:10.590623,20.705942,20.582626,11.092934,37.856186,25.034964,23.565237,21.647312,15.954847,29.830547
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random35
Raw:10.590623,20.705942,20.582626,11.092934,37.856186,25.034964,23.565237,21.647312,15.954847,29.830547
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random36
Raw:10.590627,20.705948,20.582632,11.0929365,37.856197,25.034971,23.565245,21.647318,15.954852,29.830557
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random37
Raw:10.590625,20.705946,20.58263,11.092936,37.856194,25.034967,23.565243,21.647316,15.95485,29.830553
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random38
Raw:10.590623,20.705942,20.582626,11.092934,37.856186,25.034964,23.565237,21.647312,15.954847,29.830547
EFT:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
Random39
Raw:10.590624,20.705944,20.582628,11.092935,37.85619,25.034966,23.565239,21.647314,15.954849,29.830551
