Tensorflow
4.370053884491191e-07,1.9940809029483034e-09,3.5024566609061966e-09,3.804164652018223e-10,2.1477617855874277e-07,0.002752013124008939,2.6362336938595894e-09,0.0002308301402857364,1.5878182510232458e-05,0.9970006182584404
Original
4.370053884491237e-07,1.99408090294831e-09,3.502456660906221e-09,3.8041646520182626e-10,2.1477617855874462e-07,0.0027520131240089635,2.6362336938596076e-09,0.0002308301402857376,1.587818251023257e-05,0.9970006182584402
Ascend
4.3700538844912145e-07,1.994080902948339e-09,3.5024566609062466e-09,3.804164652018277e-10,2.147761785587439e-07,0.0027520131240089344,2.6362336938596175e-09,0.00023083014028573885,1.5878182510232543e-05,0.9970006182584404
Descend
4.370053884491222e-07,1.994080902948339e-09,3.502456660906259e-09,3.804164652018277e-10,2.1477617855874468e-07,0.0027520131240089444,2.6362336938596175e-09,0.00023083014028573885,1.5878182510232573e-05,0.9970006182584404
Random1
4.370053884491229e-07,1.994080902948324e-09,3.5024566609062458e-09,3.8041646520182626e-10,2.14776178558745e-07,0.0027520131240089583,2.6362336938596167e-09,0.0002308301402857384,1.587818251023257e-05,0.9970006182584402
Random2
4.3700538844912066e-07,1.9940809029483175e-09,3.5024566609062218e-09,3.8041646520182497e-10,2.147761785587439e-07,0.0027520131240089444,2.636233693859599e-09,0.00023083014028573806,1.5878182510232516e-05,0.9970006182584404
Random3
4.3700538844912145e-07,1.9940809029483175e-09,3.5024566609062218e-09,3.8041646520182497e-10,2.147761785587439e-07,0.002752013124008949,2.6362336938596084e-09,0.00023083014028573806,1.5878182510232516e-05,0.9970006182584404
Random4
4.3700538844912066e-07,1.9940809029483175e-09,3.5024566609062218e-09,3.8041646520182497e-10,2.1477617855874354e-07,0.0027520131240089444,2.636233693859599e-09,0.00023083014028573806,1.5878182510232516e-05,0.9970006182584404
Random5
4.370053884491222e-07,1.994080902948332e-09,3.5024566609062466e-09,3.804164652018263e-10,2.1477617855874468e-07,0.002752013124008939,2.6362336938596175e-09,0.00023083014028573765,1.5878182510232573e-05,0.9970006182584404
Random6
4.37005388449123e-07,1.9940809029483245e-09,3.5024566609062466e-09,3.804164652018277e-10,2.1477617855874505e-07,0.002752013124008949,2.6362336938596175e-09,0.00023083014028573806,1.5878182510232573e-05,0.9970006182584404
Random7
4.37005388449123e-07,1.994080902948332e-09,3.5024566609062466e-09,3.804164652018263e-10,2.1477617855874505e-07,0.0027520131240089444,2.6362336938596175e-09,0.00023083014028573806,1.5878182510232573e-05,0.9970006182584404
Random8
4.370053884491191e-07,1.9940809029483104e-09,3.5024566609061966e-09,3.8041646520182363e-10,2.1477617855874277e-07,0.0027520131240089444,2.6362336938595894e-09,0.00023083014028573765,1.587818251023249e-05,0.9970006182584404
Random9
4.370053884491191e-07,1.9940809029483104e-09,3.5024566609062094e-09,3.8041646520182363e-10,2.1477617855874277e-07,0.0027520131240089444,2.6362336938595894e-09,0.00023083014028573765,1.587818251023249e-05,0.9970006182584404
Random10
4.3700538844912066e-07,1.9940809029483175e-09,3.5024566609062218e-09,3.8041646520182497e-10,2.1477617855874354e-07,0.0027520131240089444,2.636233693859599e-09,0.00023083014028573806,1.5878182510232516e-05,0.9970006182584404
Random11
4.3700538844912145e-07,1.9940809029483245e-09,3.502456660906234e-09,3.8041646520182497e-10,2.147761785587443e-07,0.0027520131240089344,2.636233693859599e-09,0.00023083014028573722,1.5878182510232516e-05,0.9970006182584404
Random12
4.3700538844911986e-07,1.9940809029483104e-09,3.5024566609062094e-09,3.8041646520182363e-10,2.1477617855874314e-07,0.0027520131240089444,2.6362336938595894e-09,0.00023083014028573722,1.587818251023249e-05,0.9970006182584404
Random13
