-1.4210854715202004e-14+4.163336342344337e-16: 0.0
-7.105427357601002e-15+1.7763568394002505e-15: 0.0
-1.379452108096757e-14+1.0658141036401503e-14: 0.0
-5.329070518200751e-15+-1.1102230246251565e-15: 0.0
-6.439293542825908e-15+-3.1363800445660672e-15: 0.0
-9.575673587391975e-15+3.552713678800501e-15: 0.0
