Tensorflow
1.3148176706925312e-12,0.0006783534913355671,0.00014746932777200597,1.3355547336781896e-06,0.49532337019869294,0.0005326140020946521,2.942032576065623e-06,0.0033621324225874966,0.00210235108148986,0.4978494318874029
Original
1.3148176706925453e-12,0.0006783534913355671,0.0001474693277720062,1.3355547336781896e-06,0.49532337019869294,0.0005326140020946521,2.9420325760656336e-06,0.0033621324225874966,0.00210235108148986,0.4978494318874029
Ascend
1.3148176706925407e-12,0.0006783534913355671,0.00014746932777200648,1.3355547336781896e-06,0.49532337019869294,0.0005326140020946521,2.9420325760656336e-06,0.0033621324225874966,0.00210235108148986,0.4978494318874029
Descend
1.3148176706925292e-12,0.0006783534913355635,0.00014746932777200545,1.3355547336781854e-06,0.49532337019869216,0.0005326140020946532,2.9420325760656133e-06,0.003362132422587491,0.002102351081489857,0.4978494318874039
Random1
1.3148176706925316e-12,0.0006783534913355648,0.00014746932777200575,1.3355547336781803e-06,0.49532337019869305,0.0005326140020946522,2.942032576065624e-06,0.0033621324225874853,0.0021023510814898606,0.497849431887403
Random2
1.3148176706925407e-12,0.0006783534913355671,0.00014746932777200648,1.3355547336781873e-06,0.49532337019869294,0.0005326140020946521,2.9420325760656336e-06,0.0033621324225874966,0.00210235108148986,0.4978494318874029
Random3
1.3148176706925267e-12,0.0006783534913355671,0.0001474693277720062,1.335554733678185e-06,0.49532337019869294,0.0005326140020946521,2.942032576065623e-06,0.0033621324225874966,0.00210235108148986,0.4978494318874029
Random4
1.3148176706925245e-12,0.0006783534913355635,0.00014746932777200545,1.3355547336781828e-06,0.49532337019869216,0.0005326140020946513,2.9420325760656183e-06,0.003362132422587491,0.002102351081489857,0.4978494318874039
Random5
1.3148176706925221e-12,0.0006783534913355672,0.00014746932777200575,1.3355547336781803e-06,0.49532337019869305,0.0005326140020946503,2.9420325760656183e-06,0.0033621324225874853,0.0021023510814898606,0.497849431887403
Random6
