Tensorflow
1.710102111096535e-06,0.5023843573607392,1.950827471980366e-08,8.9644595590679e-07,1.2723335461309694e-08,2.821901579382952e-05,1.7460881987403594e-06,2.3383034708405752e-07,0.49757185240453367,1.095252071025232e-05
Original
1.7101019713180903e-06,0.5023843932957832,1.9508275460551874e-08,8.964459362968717e-07,1.2723335484143226e-08,2.8219014538635455e-05,1.7460881440102727e-06,2.3383035505959686e-07,0.49757181647201787,1.0952519642604753e-05
Ascend
1.7101019713180842e-06,0.5023843932957832,1.9508275460551735e-08,8.964459362968733e-07,1.2723335484143181e-08,2.8219014538635858e-05,1.746088144010285e-06,2.3383035505959686e-07,0.49757181647201787,1.0952519642604714e-05
Descend
1.7101019713180765e-06,0.5023843932957828,1.9508275460551785e-08,8.964459362968741e-07,1.272333548414317e-08,2.821901453863563e-05,1.7460881440102744e-06,2.3383035505959664e-07,0.4975718164720183,1.0952519642604704e-05
Random1
1.7101019713180871e-06,0.5023843932957841,1.9508275460551838e-08,8.964459362968766e-07,1.2723335484143204e-08,2.8219014538635556e-05,1.7460881440102697e-06,2.3383035505959725e-07,0.497571816472017,1.0952519642604716e-05
Random2
1.7101019713180856e-06,0.5023843932957837,1.950827546055182e-08,8.964459362968741e-07,1.2723335484143237e-08,2.8219014538635482e-05,1.7460881440102742e-06,2.3383035505959664e-07,0.4975718164720174,1.0952519642604724e-05
Random3
1.7101019713180856e-06,0.5023843932957837,1.9508275460551755e-08,8.964459362968741e-07,1.2723335484143237e-08,2.821901453863558e-05,1.746088144010268e-06,2.3383035505959622e-07,0.4975718164720174,1.0952519642604724e-05
Random4
1.7101019713180842e-06,0.5023843932957841,1.9508275460551772e-08,8.96445936296875e-07,1.2723335484143204e-08,2.8219014538635604e-05,1.7460881440102727e-06,2.3383035505959686e-07,0.497571816472017,1.0952519642604716e-05
Random5
1.7101019713180871e-06,0.5023843932957841,1.9508275460551838e-08,8.96445936296875e-07,1.2723335484143249e-08,2.8219014538635556e-05,1.7460881440102727e-06,2.3383035505959725e-07,0.497571816472017,1.0952519642604716e-05
Random6
1.7101019713180859e-06,0.5023843932957845,1.9508275460551788e-08,8.964459362968741e-07,1.2723335484143214e-08,2.821901453863553e-05,1.7460881440102742e-06,2.3383035505959664e-07,0.4975718164720166,1.0952519642604706e-05
Random7
1.7101019713180871e-06,0.5023843932957841,1.9508275460551838e-08,8.96445936296875e-07,1.2723335484143204e-08,2.8219014538635556e-05,1.7460881440102759e-06,2.3383035505959643e-07,0.497571816472017,1.0952519642604697e-05
Random8
