Tensorflow
1.1850740058273441e-07,6.0967648215452684e-09,0.0001260053094282247,2.6227442748973963e-05,3.8527703646177974e-17,1.823067579560959e-11,1.4766183589962016e-22,0.9998476211120236,2.4248436584313496e-17,2.1513403052475268e-08
Original
1.1850740058273273e-07,6.0967648215452684e-09,0.00012600530942822292,2.6227442748973404e-05,3.8527703646177703e-17,1.8230675795609332e-11,1.4766183589961807e-22,0.9998476211120236,2.4248436584313154e-17,2.1513403052475115e-08
Ascend
1.1850740058273356e-07,6.0967648215452684e-09,0.00012600530942822292,2.622744274897359e-05,3.8527703646177703e-17,1.823067579560946e-11,1.4766183589961807e-22,0.9998476211120236,2.4248436584313154e-17,2.1513403052475268e-08
Descend
1.1850740058273524e-07,6.0967648215452684e-09,0.00012600530942822382,2.6227442748973776e-05,3.8527703646177703e-17,1.823067579560959e-11,1.4766183589961913e-22,0.9998476211120236,2.4248436584313324e-17,2.1513403052475268e-08
Random1
1.1850740058273356e-07,6.0967648215452684e-09,0.00012600530942822382,2.622744274897359e-05,3.8527703646177703e-17,1.823067579560946e-11,1.4766183589961807e-22,0.9998476211120236,2.4248436584313154e-17,2.1513403052475115e-08
Random2
1.1850740058273356e-07,6.0967648215452246e-09,0.00012600530942822382,2.6227442748973776e-05,3.8527703646177426e-17,1.823067579560946e-11,1.4766183589961704e-22,0.9998476211120236,2.4248436584313154e-17,2.1513403052475115e-08
Random3
1.1850740058273273e-07,6.0967648215451816e-09,0.00012600530942822292,2.6227442748973404e-05,3.8527703646177426e-17,1.823067579560946e-11,1.4766183589961807e-22,0.9998476211120236,2.4248436584313154e-17,2.1513403052475268e-08
Random4
1.1850740058273356e-07,6.0967648215451816e-09,0.00012600530942822292,2.6227442748973404e-05,3.8527703646177155e-17,1.8230675795609332e-11,1.4766183589961704e-22,0.9998476211120236,2.4248436584313154e-17,2.1513403052475115e-08
Random5
1.1850740058273441e-07,6.0967648215453114e-09,0.0001260053094282247,2.6227442748973963e-05,3.8527703646177974e-17,1.823067579560959e-11,1.4766183589962016e-22,0.9998476211120236,2.4248436584313324e-17,2.1513403052475268e-08
Random6
